5551689495,Henriques_laboratorio,-6258985051041382112
5577642694,,2431369825943291351
6022020298,,8991143909924754118
6101072021,,639127494055096381
6214261199,,8778159084605626740
6435742204,,-4990333745119191230
6852551810,,4530209208073828547
6874238608,,-2705037062201558822
7115104539,,3223397193783939352
7134247646,,-1906467099602453273
7134256038,,1971034639668385156
7157744157,,57149360672205097
7203589804,,-8577234127352018535
1851820312,,-5395419473499171028
5313639890,,2058730987696386826
5318814115,LPCLucass,-9088676965389713371
5554350706,,-293320781079871478
5776491741,,814777656889927240
5910629353,,1809449828842369802
6056422979,,1467349838108241711
6584921811,,-5966206419438487643
6642491706,LauraSilvaAlves,4631725821692710042
6820734296,,1043100950796934479
6833900777,,-4652402797311997360
1280321974,,-3376141842155281636
1591578136,,-3930828791059190789
1778723415,,880709707150484597
1846258631,,4684789678225241966
1871611521,,8493493822152750852
5350045866,Wanda30,1472966903500728302
5592089746,,-7931233527599333800
6309302434,,8346394872281552601
6325225869,Jucilea09,-6938248353707513490
6418935177,,1861404934874415098
6427722547,XuAiRwyWcqEU,5818677503305592640
6516823968,,7815039531318134412
6585735320,,-441544461397324828
6894545977,,-1479344287594132459
7121843215,,-4178050721940314012
2114958080,,2629735958430619264
5824934692,,-5639096626979669650
6158711114,Jusleylopes,-7471097862562397344
6174997665,,-62475308685593575
6365410519,,-6739225251259997784
6685057934,,8141568466784857424
6802846791,,6531827687627631450
702656544,,-4543509552168298390
909895887,CleytonSantos20,2480707155506392778
2059876709,,-5241947354005211145
5019835148,,1372938851497210428
5243349733,sarahdaraujo,537168942981431542
5396625667,,6719372506912317923
5626773257,,-632209487199514608
5710004759,,-7407817193438871597
5825951659,,-4494465025446234751
5936595122,Vanni012,-2081387653734229800
6011586147,Aliniedivaldo,-6176835610328530226
6145042219,JeremiasDgrau,8115978972131163744
6431849143,,-8096545176704624786
6500537687,,-4607828728840281779
6628363976,,547076753932706075
6872106984,Juwalter,-4120198685099897813
7196608805,Lugowag,8918366383364595193
1001384910,,8888751735329993341
2053331213,,1059662586632311561
2066177474,,5607782256881781662
5049842061,,-1997819969117047013
5090053411,Emerson1010,7419080876793568287
6024376931,Simoapar,7710904126640694558
6092673958,Leonardo2798,4811708846333041402
6216919062,,2528578432417039551
6450001260,,-6464534572883729003
6769283960,,-5086803947270486897
6809612999,,-8262372974529303120
6878790640,,-6397872524297725795
6943308613,VuE18S7c,999882047546141320
7066673920,,6839033737655809237
7104871100,,-6805214898221547536
7114601853,,-2740270627264115104
7150977806,,-7435348669064084172
466276192,luan7deschamps,-2349217880827174631
1024617240,,-4391923237934898009
1832485513,Anapaulapessoa_pessoa,2822416906002199095
2140654343,,1351964212906799192
5137518412,,-4511081262071118897
5558386816,,-4596774647490417484
5667945818,,-2654690820955393005
5983867952,,4806346372788354162
6230137651,,7329052290367387475
6231085641,,-5876744081048987939
6544951521,,3755490550513872610
6587105446,,6638745718513429472
6592651545,,3411611583355184469
6611322484,,-4571277307705254571
6725973981,,715464344491104704
7181444670,,6818404782457378680
1451775145,,356883480942774363
1600437118,,1240376373899621042
1955612841,,2715515976854271251
1998207040,,-65798618894452946
5333876071,,3176940026393146099
5475949533,ana_luiza50,-8055761517979838045
5831016990,keuryyruek,-9197278685533043478
6145488144,,-8327874737258564457
6189933905,,-1987295690327700657
6367110647,,1685911544873037448
6680528758,,-4106961469773907338
6764671504,,-8176757786500617065
6834743042,,-284212361474594829
1949115776,,-6510189427954973866
5424135486,,9068757682572281798
5515847812,,9052503858151939852
6102819571,,-6366518145594206041
6270833121,,274459590478295464
6273355301,,1045361663496550877
6283804332,,-3236242774509459617
6485119016,Nega230,-1402702612207862269
6485763485,,627153910112909725
6659400871,luzysan,2155513702103723806
6962596283,,8919536783784212430
6989254468,,2118267465003225782
7192452007,,194609719380914630
8114640307,,6745727307223421011
924182499,val1220,185384040481381125
1420330837,,-6651896417909652606
5767748241,,5620488594051013624
5841165023,,8100807892104732421
6291968857,Huhuhumh,-340504794568927241
6327672224,,-1049775381615746802
6343369106,CRYS_ALENCAR,-5938903734520785579
6473171656,,667682292826865873
6511029937,,-8096562561315927223
6559268194,,-1615725340760947017
6817119581,,-4910023918193974657
6901018469,,-4109604723563360950
6989445062,kildsonalan,-2999907822567446384
8050193705,,990478746307932471
840724006,Marclimst,8570489748532153696
1157468321,,-971490328162658036
5064694579,,7756493778170193623
5261459441,,4994281512596796373
5406673510,,-19680105532952533
5585753291,lauassis_afk,-5358153037824345085
5632453256,taisgoncalves123,7761822631355340834
6100513938,,1349153023867317024
6724179798,,7049893387764163237
6765900073,,-6139907596407701645
6831122050,,-2269498871612067356
6867339936,,-6317982818768473039
6922681874,,-2526187469670028745
7145789756,,-4297279006535565566
1971418949,,-4716539122147508590
2045888146,,-4915097162594418688
5885156275,,-8730633870411299690
6222824767,,4143238674615379541
6338174474,,-6436299138133138848
6522675514,,-6383582674961084085
6578667154,,4134458942410002990
6591106751,,5722626125215660518
6600080396,flaydsilver,6708829223944477412
6998364986,,3912218710073863237
7126916118,,-611115094084373319
7143878031,Claudio3112,-7906828226344679298
7162222796,Penelopejuny,4528392072710740394
7239495713,,3702152375657511700
7784591348,Izabela_Inforzato,-817573358517837740
8191774048,,6431933411566594028
983626253,,6589323097930028310
1010912444,,-2032420704293120389
1048036014,,-1451788129195843812
1279791774,,6633032197113119294
1588035611,,-3971754423082362971
2099525472,,-135311224794317995
5218852236,,-943791218476539572
5642321999,,2470024328120267926
6008479316,,7277236392934713446
6295016276,Bsobral333,-8089955557602117490
6407825050,,5549151282213506885
6419909359,,-676983124605831518
6492322986,,-794548572964985979
6652947971,,4041269036609474222
6750642326,,-6528380777309885233
6920707899,Wallace1601,3750041915805431639
7053957719,,3120700065392966237
7115178549,,5884421007024905710
1434755507,,3449532379282064116
1918883726,,1545017778410873423
5239659202,,7141720645035240866
5531356891,lays_coelho,-4843928248283120645
5567646359,Jhennyhaya,-7162050795760386421
6163214494,Kathyanne12kayllaEmanuelly,9115035169099196124
6272459425,,7844280724493625497
6298666790,,734313630698620480
6322064163,,-486314464581573292
6662145589,Nay_217,-5015710875181777716
6873527004,,8150836743320666857
7302434187,,659400833266376044
1266724772,,7444761208902312256
1557424806,Brasil_09,7390637066458841573
1737835542,,3961298784088449800
2066288016,,8056045743150477039
5255785341,,3940167729192038834
5258448839,,8118254739929601045
5533417217,,-5752807775987517579
5857935170,,2356849730471931102
5902721198,,-842949203530136916
6333934213,Kaylany2,6369036833663042992
6365671879,,4030437416010349302
6428221450,,-6545239731662091898
6456635598,,-2066737954102627144
6544776285,,-4722510969880302115
6650931852,,-2007689758331968545
7053196290,,5796054593093330904
7180283328,,-4643262946825834080
172752949,julioribeiro,-6779588960346439206
1195167440,,-5775691212904511703
1514235964,,6230756417942317262
2067855883,,8202662463938774339
2123394708,,-1588762108042685589
5798236055,,3041185496910128817
5899245783,,397488112341708967
6107821052,Evaofici,342206014443760198
6198899148,,-8962851611609094963
6364643234,,-7684096255491831496
6375200359,,1118300903370894005
6437679402,,3125661786014003163
6561455245,,-2127970366906424565
6648129510,,-7397788378331662515
6734164440,,1758974928524339162
7120448894,,5700868699143393419
1195762580,,1107189682370175576
1506296618,,2364078754753638064
1674849207,,-1592513324204895437
1957019813,,-8157092193289422565
5880426698,,747060013671823556
5958360397,,6690884098867624225
6000487840,,8788476796111840577
6089877037,Lita543236,6604149987889407032
6342237896,,-7747187452581229677
6429680436,Joquebety,-4111507456421811188
6454822364,,8763212306611658061
6489735335,,-5541794532363566547
6569145947,,178101449156358702
6593408792,,547604044637516670
6968178352,,5772501302722942888
7037405393,,7237749108021770563
7701714362,,1377871478982605919
5525560821,,1361612124790160336
5887234990,Valerialopes2003,-4203879374798048691
5970213175,,-1946073508781213995
6016892562,Pauloroot,-2464971413461786860
6024133361,,-20156722777270903
6177803341,,-2817064632527486613
6180504362,,-6328605167880120940
6363514285,,8784397870808891801
6386440810,,2355719928088773634
6464382389,,7028760587757600328
6466263526,,-7109813407339390024
6571480338,,-1316025793123828462
6993900922,,2805764050871646770
7186661490,,-6362424628402161735
963870379,,2439557951063453651
1493726733,,6475227778053309873
1711987195,ingridsilvestre94,-2873935322143386310
1994246619,,-8081580184257040277
2049929864,m_clarinhaa,-8984593512463176199
5099034892,,-8093874831143963672
5390046138,,5385791261103540748
5629834128,,7442372755334090352
5822367137,,-339882697654380125
6189830915,,6670948135288959691
6255890209,Americo04,-6520155179382093226
6304624002,,-4474463919412557949
6311294213,,2035681267361036885
6315769001,,8140909767627286990
6428834049,,1847562675196603556
6613796118,,269799565413540725
6651300473,Correaroseane,584877875141153429
6723628399,,8059028574810470373
6758975569,,-915882503573239765
6870437535,,-6857196764629869380
7554847470,,9042328866076414943
5398274801,,381994593221739782
5732954818,,-315856959752337079
6152461003,,-4944615975070772088
6364034615,,8791171914804905490
6429362914,,3473980177963987021
6904949979,Alan3769,-9053172331074434171
7015092665,,1240672627887982939
7625396756,,1818765305788512089
8125689568,,4443357222435024210
1109593505,edines_chagas,8276315740361158608
1202908936,,-7711687771763132219
5505260033,infecttheweb,-1985465316784841376
5637609105,,-8887029266874480014
5694950366,,-2320750312265149680
5798221231,,7875963523815381915
5827244281,,3803001052140543195
6137818270,Vaninha2023,1789373128404153450
6324059649,,3728458686955840417
6488867091,,-8526830539008569609
6518207137,RenataR5200,-989819644161265603
6643287247,,-28472871169186099
6728030982,,-2874768217673688190
6813849344,,5495697264425677265
6974531354,,-7809878929177870034
7095790032,,1829372402097153606
1242959728,Juninho272,-8501799133613669725
1430446318,,192196712160586992
5327358742,,4396143698317217212
5365508397,,4078381058149549607
5454394700,sabadao03,580565285723435138
5482762439,,-3252717935177495837
6496921405,,1286371095968984020
6744683596,,-978648174443704062
6800394073,,5218011973217378506
6913832140,,3765381091658987034
6926673476,,-2080213717359909768
6954742800,,1519098163673696637
7152265863,,1884816134503844960
7739532928,,1002986907685598959
533084655,,7272539139802149078
980421860,,7297287337814965243
2032953184,,2319618102283559758
2074930757,Jessica260818,1216524563853990931
2093643932,,3558725135258514674
5080500043,nyckie19,3927247104563310291
5318342262,,7348658323785333373
5546937821,,1493021149127149053
5678859190,DudaPereira_27,-8053602175390549163
5702919026,LaaysCruz,5184624403449872691
6067535849,,-6206348214708569914
6219477326,,-6332509074612571771
6324915093,,-7222396581430384776
6630778888,Wedisonsombra,-1090868668087454202
6954531646,,1883388129572777707
1237637135,,-4946407591919893031
6080849102,,3905085622338567827
6220985814,,5000070148338399494
6372078178,Vendas123tijuquinha,358303701216594389
6855283118,,-3828273464817105012
7165578845,,-6295842432741217796
7798107640,,5196486205268862934
1685697563,SevenProducoes,2400492605034009844
5221705095,,-3017896175565649491
5368077494,,-2280600201920191044
6294173766,markisaspbwq6,6505910038459851261
6364249733,,-7267347411851137985
6474529401,,-7409899270806055370
6640345096,,-7533925743626637383
6877660302,,-7701183953587958585
7051180362,,-9048432844137017040
7142005228,,-2282106651742501164
7367164757,,4970306341826090409
7846873206,,8521744628129192231
960193759,,3547707321578006539
979045460,Erikanogueiragomes,-9085980174236096922
5129094776,,-8169826965146219225
5575158855,,2656372708654978256
5652239737,Cris22oli,-5509492987860155213
5921363597,,8491975144667689125
5954412976,,3814435583052037230
6156838170,,-6044359711182865699
6250489099,,-3871437387483339633
6401161849,,-3644656042334054589
6747758586,,4117809845794471485
7065991797,,-4382182171451863362
7143376120,EscritoraClariceFerreira,4310078860826726430
1054311709,,3212620650091420266
2072303490,,-1312788035772226100
5212468807,,6155437858295849453
6241980579,,1655109272243988316
6292114198,,-8803330019516722188
6376144460,,-667532134484033154
6400434149,,1422200345140860656
6557773712,,-1546489290768355501
6609025150,,-7083205570346721902
6629249094,,-1475052187137573917
6758326933,,-3705587960957812278
6886347171,,1621241902898076623
6981608241,,5106257144216180845
7351667428,,-7356511632018291023
7597355405,,5692143542812598029
1840131110,,381895854192032305
5907210791,,882776062482625739
5909899381,deiviloureiro,5725877176896957053
5919231213,,2045931447795974862
6443042745,,-2479282554989313209
6832325299,,-6096723520873656305
7800985580,,5335324166579290988
836918856,,-2968970958425616075
7548416530,,7077696289836258252
6928348192,,-9151611810586410994
5640078854,caarolbr,-2855206597186414017
7371375941,,-5334098673259625955
7681089765,,1018124433217967813
7022260250,,-9046617590915170049
6006852981,SimplesAssim_Eu,4181847731785173694
7298059426,,6822561692649577413
7303467744,Sebastian3929,2865401589605680302
7551414606,,-5639614986924328478
7649204962,,5506950225295377233
7713056963,,-440341092897814052
7929061712,,820089773660595906
8034195320,,-9051547405848536706
1132007293,erikapimenteldf,-578526544269824688
7683512497,,-7442544497822804947
7998587577,,5219355653421796323
991529833,,4198415459775958445
1260990418,leilaaraujooo,-2042187185461226180
7449820553,,1205061662976365638
5131124677,,-9087977661409412318
7797044379,,-6717564362107711990
8023354171,,9003771688905228187
924594827,,5572915424993848560
5471780197,dkbusiiness,5392936899775336647
1675541818,,1820897544844373184
8141145859,,7596548764020881056
5416717809,,-765467743196494789
465536154,LiliSimi,5818242898015704804
6842542354,,5765125230816134908
1400488395,,7932681285743512722
7363558247,,407888677415962806
7416243376,,7008451175491813698
7661836338,,749838189163321956
7777590951,,-5840259489178938249
7848662229,,-7163870457702252501
7885950970,,5959523828366646071
8033399118,,-6838632855209884778
8125642826,,2393818943835489139
1489702160,,-9138345733757368661
5035890985,,-5299906668207055907
5640586306,AlloneSH,-9011235447371436442
6232990795,,-4445328403920528951
7891043481,,-2310909883901038078
1511243632,,990635199495285776
7457179836,,-2971964488285468864
8080518695,achadinhosdainternetorg,-7418249702519838935
5765136698,Ksindio,-6206871484236854432
7438963824,,-1325905864815182922
6725249738,,-6661239363923070288
7501504753,,346074437649794191
5211256706,,-6875730147022034172
511416201,rodrigojc27,5403908555220650785
6917078315,alana44430,2629800778603514451
7116717279,botsdabbrwin,-6555060988707194016
7178469755,,-3423856959884086679
7387392825,,7910762992390651010
7553633027,,4607632789303722802
7763075942,,3063096393702470473
7828709392,,-1805986455060777556
8070695083,,6823164518426966194
8136798555,,2238237175368568420
8196461558,,-7896515085806625288
5988335575,,3675025545557527202
7918473817,,-1811865980637551243
6241802371,,8632365532448303059
7212995147,Yuliiii0000,771168821893990442
7606426658,CariOliveira84,-558253621372947564
6933189485,Mikaaaaaaaadhwhw,6770183242395247065
1010320927,jessicabutierri,5866780385452766515
6692613605,,9077310353379864406
1765257089,jaque_passos,-6736935923380335044
731616615,,-2580573964613972215
8084789224,,-9190830927210274600
6802751338,,-766933266347604191
7724552165,,427854463621857780
6513667244,,8637694955505968304
6491480773,Montr6,-2434236871252479942
7326419209,Achadinhos01111,3588789865271893061
5285526793,,3277131955810742389
8139297967,,-6735823680968079130
2131631234,,8084697178413968141
7501550942,,-1989800320481788583
8087915711,,-3224801723677315682
7501929660,,9032073658102115006
809931550,,1848792682327099632
7464537138,,-6415146495897290202
7512372497,,-7595203341483000712
7961000103,Panda_loopes,-2129579515570231801
2002694875,,8136042458811995227
1841879045,licacachos,5526789984791449595
1070874115,,6069764086364612130
5770230278,,6977170695767439423
5413817998,,-9042429728854934973
5480883046,kauvisinoski,8657117754859841813
6026223750,,-4016933807692191704
7849040549,,3446168496118387496
7460802029,,-1743554855546202220
1655413905,,385803652112807043
7488407740,,-6217237593321658461
867084352,fale_comshirley,8473541745148961974
6500895150,,-4951899669189742651
7143580614,,-3814574973878227502
7522019725,TerrysBruce,-8850692627547247807
6373273812,,-8081510921187224443
654652430,,2970265713700620811
7239315566,,3528831849393433717
5868298186,,-2028400754935108212
5527449022,Lucyerobson,-9088572825116262679
1425702667,tatasilvestre,-3391247614141054797
6810284920,,6181129943973177601
1454370421,,1485520932758373665
5623333873,KarinSegatto,8667411190792662645
1386673363,,-3316826615166581280
5608775286,,-7987315269825880938
6433580750,,8886523832978507664
1516772392,suporteofertas,7347927157016599371
7857466342,,8266797301994835966
1580250065,,-4623170206869557762
1858191011,aline0727,-7703931958202208396
7915838377,,-2217857965565633902
5541765613,Nathymelanina,-1340271234266626010
5660798658,alessandralek,4876844184905183907
5664537406,Renanpereira046,5849317034501067009
5808535826,lorennn9,-1190322707116613977
5887708199,betthamaraa,8870413353004088361
5905737167,,162871540660436272
6509474982,Andressaai,7426039938598313144
6695182044,Igorff5252,5668322623655800205
7044634008,,8161137345379298537
7065162553,vanilson00,6113706875567719015
7682105228,,-404530287352814914
1877546023,Brunodurden,-5958619031765638010
5111921129,Nls477,-4851066807170447891
5407204192,,857736535596335984
6346802576,,-2045662403376091032
6606893245,silvaoliveiraa,3901808333233475906
6734800077,,3739533713502049125
6944369298,,680507948652469462
7155640707,lorrany66,-568919575988274952
7194131823,Lu1zi,8799738955645576239
7587957077,,-8018964301184930457
1796996398,gbpackers2021,3894687802669519445
5165665251,ValdirManoel,-1633241611293811613
5528029976,Adrianoandr747,4784227847501910160
5946125059,Novinhodo7,-8197492233962740487
6316721791,agentedavi7,5000507035339477389
6370060162,gerente_dubem777,-761764319467536984
6708568778,adnbets,7139432398547881336
7277875597,natypai,8171634841015770710
7450298598,,-7914155523527469442
7549279885,,-6713297424143963169
7633606456,BrunaPestana59,295954646286367405
8174362230,Silva00w,9032734106039342269
1783204710,Alessandro198835,3668890060080765493
2022807388,Rais_saop,-197373742300597920
5551314056,paulabatalha,-1138516108663345934
5971418996,,-8922126795206002025
6023159558,,7496109297793914899
6113450449,bbzim420,-2420409988572254782
6123033905,,-8489546397075811749
6231101572,Sulenikirizawa,4649105614110876476
6424432738,brewdx2,-4566582093595612225
6427406945,,6536950160932601817
6477953655,eduarda_alvessz,2828455488064199321
6500141294,,-1107880640913352806
6644068987,foxycem,4946850512656205589
6709237513,,-334790296140952538
6731866511,,5642607725322418400
7635694814,,-4020106087467933512
7733348907,,-7707681161635848675
1303182432,Trindade1988,392514280596426108
5159671180,GauAlbert,1550398882738925965
5984880035,Martadecpg,358588370768108831
6104390880,Rodrigodug,183820937032409445
6224799804,,-5943312759970487955
6323092535,shik9103,2884874503114091852
6507341963,agentegabi26bet,264813828433285873
6636518742,Roogomess,-4750270200680332266
6658265087,Weidereluana,2605901178183984842
6868062148,,2038820513911744665
6877323547,vic42000,3867380976759369072
6893369972,,-4167783536897610411
7009775371,Ravi1735,-7641170721086557913
7020680422,Wilson3825,5891680943050499395
7192055882,,7921994983300272896
7321079781,GC180906,-496525147156724577
951947608,tricksewerton,-2810113036807862787
2011879022,,-3469295536180117111
2047531691,heloiizza,1040532118611468536
5102229071,Danieli056,-3603828303389907035
5217820752,cleoniceSantos212,3365198484694831094
5361979528,Celinha232,3378656904585311918
5522896555,Joaofxp013,1155660350214157240
5697159808,Lucianocruz18cr,-8861031178895575842
5952518532,gabryella_yasmin,7996855116642824484
5990306728,httpstmehttpstmehttptme,-5886405752315774330
6256369829,suh_santosss,-5696497599707712931
6309860475,T7Thomas,1436815178234480415
6533759868,,-5409109622261410094
6860820976,Mariaelaine97,4193182701387008444
7062439941,agenteeblogueira01,-1624406624050046581
7127598648,,5413262641603925689
1322915284,,-8913988614675618300
1556662983,Guillhermefr,6783146074649295496
1898439565,,3030699850118884275
5306469065,,-6790471753729455895
5408969154,,279891622692051556
5627678980,mts1lva,-9126716005036850269
5757012713,Foxvolg,-3102347458783711570
5823829985,letmour,-6578203006042273002
6198135196,SuporteBox21,4907190837222102347
6331643911,,5905233536745557365
6493149646,,-7134505415207885842
6728788779,Cristian22435,8373448226859640042
7118878346,,-8523995132610153537
7126839090,,3931631119717621728
7447074049,,3642992047473003119
7568131860,,-586236955076238734
8134122269,SebasSil3,-6323015164440253161
8181423519,ANDRADIANOofc,-7127861886805247811
832547679,BiaOliEl,3138390328809615487
1896300055,Franlaure,-8303600383650680202
5001903404,,265522749590626303
5751447412,,-1217650704888032229
5861946857,molequinha,-1660647166068527020
6059714424,,-9138950108907685084
6271808858,,-8345578590574522160
6423795983,dnzin0100,8010048971793814285
6431528757,,2705660575454903734
6524488850,,-269725849717367129
6586962021,Himawarichris23,9203487896315180864
6694892804,,-6780809195511741523
6881310978,,-2870852417884221478
7043269709,gutudu,2135807141074199155
7100685181,,-1887029317980097136
7484813274,fransico168,5646451568155317500
908328429,Luidi1,8672865176196607431
1196635825,Nando_ban,-3896214188858887411
2127754609,david_bermardo,2878128091268911190
5057053356,biugates,-392715718773488716
5105256556,WillianSantos4595,1257041350451563329
5141166533,,7763008221221547566
5301256186,ChamaCooperacao,1171012217746756011
5834966243,dmelo199k,1153271718761352712
6048053031,,-5946652719865760858
6358395231,Willisss26,5039795635287467889
6510022207,Psm0708,4880872514525458059
6515574334,wanessalops,7313795552772533172
6562936812,DaviRioos,-2517434168020268246
